#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_grootegast;Grootegast;Grootegast;Grootegast;;;;;;;;;;;x
c_grootegast_adj;Grootegastian;;grootegastisch;;;;;;;;;;;x
c_groundcherry_woods;Groundcherry Woods;Groundcherry Woods;Groundcherry Woods;;;;;;;;;;;x
c_groundcherry_woods_adj;Groundcherry Woodsian;;groundcherry woodsisch;;;;;;;;;;;x
c_guisberg;Guisberg;Guisberg;Guisberg;;;;;;;;;;;x
c_guisberg_adj;Guisbergian;;guisbergisch;;;;;;;;;;;x
c_guleta;Guleta;Guleta;Guleta;;;;;;;;;;;x
c_guleta_adj;Guletian;;guletisch;;;;;;;;;;;x
c_gwendeith;Gwendeith;Gwendeith;Gwendeith;;;;;;;;;;;x
c_gwendeith_adj;Gwendeithian;;gwendeithisch;;;;;;;;;;;x
c_hagge;Hagge;Hagge;Hagge;;;;;;;;;;;x
c_hagge_adj;Haggian;;haggisch;;;;;;;;;;;x
c_hamm;Hamm;Hamm;Hamm;;;;;;;;;;;x
c_hamm_adj;Hammian;;hammisch;;;;;;;;;;;x
c_heahland;Heahland;Heahland;Heahland;;;;;;;;;;;x
c_heahland_adj;Heahlandian;;heahlandisch;;;;;;;;;;;x
c_heanton;Heanton;Heanton;Heanton;;;;;;;;;;;x
c_heanton_adj;Heantonian;;heantonisch;;;;;;;;;;;x
c_hengfors;Hengfors;Hengfors;Hengfors;;;;;;;;;;;x
c_hengfors_adj;Hengforsian;;hengforsisch;;;;;;;;;;;x
c_herend;Herend;Herend;Herend;;;;;;;;;;;x
c_herend_adj;Herendian;;herendisch;;;;;;;;;;;x
c_hindarsfjall;Hindarsfjall;Hindarsfjall;Hindarsfjall;;;;;;;;;;;x
c_hindarsfjall_adj;Hindarsfjallian;;hindarsfjallisch;;;;;;;;;;;x
c_holopole;Holopole;Holopole;Holopole;;;;;;;;;;;x
c_holopole_adj;Holopolian;;holopolisch;;;;;;;;;;;x
c_houtborg;Houtborg;Houtborg;Houtborg;;;;;;;;;;;x
c_houtborg_adj;Houtborgian;;houtborgisch;;;;;;;;;;;x
c_hoytema;Hoytema;Hoytema;Hoytema;;;;;;;;;;;x
c_hoytema_adj;Hoytemian;;hoytemisch;;;;;;;;;;;x
c_hramesige;Hramesige;Hramesige;Hramesige;;;;;;;;;;;x
c_hramesige_adj;Hramesigian;;hramesigisch;;;;;;;;;;;x
c_hwitefyl;Hwitefyl;Hwitefyl;Hwitefyl;;;;;;;;;;;x
c_hwitefyl_adj;Hwitefylian;;hwitefylisch;;;;;;;;;;;x
c_hynllau;Hynllau;Hynllau;Hynllau;;;;;;;;;;;x
c_hynllau_adj;Hynllian;;hynllisch;;;;;;;;;;;x
c_im_lebar;Im Lebar;Im Lebar;Im Lebar;;;;;;;;;;;x
c_im_lebar_adj;Im Lebarian;;im lebarisch;;;;;;;;;;;x
c_inis_porhoet;Inis Porhoet;Inis Porhoet;Inis Porhoet;;;;;;;;;;;x
c_inis_porhoet_adj;Inis Porhoetian;;inis porhoetisch;;;;;;;;;;;x
c_inis_porhoet_sea;Inis Porhoet Sea;Inis Porhoet Sea;Inis Porhoet Sea;;;;;;;;;;;x
c_inis_porhoet_sea_adj;Inis Porhoet Sian;;inis porhoet sisch;;;;;;;;;;;x
c_ismena;Ismena;Ismena;Ismena;;;;;;;;;;;x
c_ismena_adj;Ismenian;;ismenisch;;;;;;;;;;;x
c_ivalo;Ivalo;Ivalo;Ivalo;;;;;;;;;;;x
c_ivalo_adj;Ivalian;;ivalisch;;;;;;;;;;;x
c_jagonak;Jágónak;Jágónak;Jágónak;;;;;;;;;;;x
c_jagonak_adj;Jágónakian;;jágónakisch;;;;;;;;;;;x
c_jaruga;Jaruga;Jaruga;Jaruga;;;;;;;;;;;x
c_jaruga_adj;Jarugian;;jarugisch;;;;;;;;;;;x
c_jealousy;Jealousy;Jealousy;Jealousy;;;;;;;;;;;x
c_jealousy_adj;Jealousian;;jealousisch;;;;;;;;;;;x
c_jurga;Jurga;Jurga;Jurga;;;;;;;;;;;x
c_jurga_adj;Jurgian;;jurgisch;;;;;;;;;;;x
c_jutryp;Jutryp;Jutryp;Jutryp;;;;;;;;;;;x
c_jutryp_adj;Jutrypian;;jutrypisch;;;;;;;;;;;x
c_kaer_morhen;Kaer Morhen;Kaer Morhen;Kaer Morhen;;;;;;;;;;;x
c_kaer_morhen_adj;Kaer Morhenian;;kaer morhenisch;;;;;;;;;;;x
c_kagen;Kagen;Kagen;Kagen;;;;;;;;;;;x
c_kagen_adj;Kagenian;;kagenisch;;;;;;;;;;;x
c_kalkar;Kalkar;Kalkar;Kalkar;;;;;;;;;;;x
c_kalkar_adj;Kalkarian;;kalkarisch;;;;;;;;;;;x
c_kendrog;Kendrog;Kendrog;Kendrog;;;;;;;;;;;x
c_kendrog_adj;Kendrogian;;kendrogisch;;;;;;;;;;;x
c_kerack;Kerack;Kerack;Kerack;;;;;;;;;;;x
c_kerack_adj;Kerackian;;kerackisch;;;;;;;;;;;x
c_kerackian_sea;Kerackian Sea;Kerackian Sea;Kerackian Sea;;;;;;;;;;;x
c_kerackian_sea_adj;Kerackian Sian;;kerackian sisch;;;;;;;;;;;x
c_kerntar;Kerntar;Kerntar;Kerntar;;;;;;;;;;;x
c_kerntar_adj;Kerntarian;;kerntarisch;;;;;;;;;;;x
c_kilfenora;Kilfenora;Kilfenora;Kilfenora;;;;;;;;;;;x
c_kilfenora_adj;Kilfenorian;;kilfenorisch;;;;;;;;;;;x
c_kilmes;Kilmes;Kilmes;Kilmes;;;;;;;;;;;x
c_kilmes_adj;Kilmesian;;kilmesisch;;;;;;;;;;;x
c_kiltartan;Kiltartan;Kiltartan;Kiltartan;;;;;;;;;;;x
c_kiltartan_adj;Kiltartanian;;kiltartanisch;;;;;;;;;;;x
c_kinsalebeg;Kinsalebeg;Kinsalebeg;Kinsalebeg;;;;;;;;;;;x
c_kinsalebeg_adj;Kinsalebegian;;kinsalebegisch;;;;;;;;;;;x
c_kirensk;Kirensk;Kirensk;Kirensk;;;;;;;;;;;x
c_kirensk_adj;Kirenskian;;kirenskisch;;;;;;;;;;;x
c_klin;Klin;Klin;Klin;;;;;;;;;;;x
c_klin_adj;Klinian;;klinisch;;;;;;;;;;;x
c_knotweed_meadow;Knotweed Meadow;Knotweed Meadow;Knotweed Meadow;;;;;;;;;;;x
c_knotweed_meadow_adj;Knotweed Meadowian;;knotweed meadowisch;;;;;;;;;;;x
c_kolooma;Kolooma;Kolooma;Kolooma;;;;;;;;;;;x
c_kolooma_adj;Koloomian;;koloomisch;;;;;;;;;;;x
c_kopys;Kopys;Kopys;Kopys;;;;;;;;;;;x
c_kopys_adj;Kopysian;;kopysisch;;;;;;;;;;;x
c_korath;Korath;Korath;Korath;;;;;;;;;;;x
c_korath_adj;Korathian;;korathisch;;;;;;;;;;;x
c_kovirian_sea;Kovirian Sea;Kovirian Sea;Kovirian Sea;;;;;;;;;;;x
c_kovirian_sea_adj;Kovirian Sian;;kovirian sisch;;;;;;;;;;;x
c_kynia;Kynia;Kynia;Kynia;;;;;;;;;;;x
c_kynia_adj;Kynian;;kynisch;;;;;;;;;;;x
c_la_valette;La Valette;La Valette;La Valette;;;;;;;;;;;x
c_la_valette_adj;La Valettian;;la valettisch;;;;;;;;;;;x
c_lake_eskalott;Lake Eskalott;Lake Eskalott;Lake Eskalott;;;;;;;;;;;x
c_lake_eskalott_adj;Lake Eskalottian;;lake eskalottisch;;;;;;;;;;;x
c_lake_grim;Lake Grim;Lake Grim;Lake Grim;;;;;;;;;;;x
c_lake_grim_adj;Lake Grimian;;lake grimisch;;;;;;;;;;;x
c_lake_korath;Lake Korath;Lake Korath;Lake Korath;;;;;;;;;;;x
c_lake_korath_adj;Lake Korathian;;lake korathisch;;;;;;;;;;;x
c_lake_monduirn;Lake Monduirn;Lake Monduirn;Lake Monduirn;;;;;;;;;;;x
c_lake_monduirn_adj;Lake Monduirnian;;lake monduirnisch;;;;;;;;;;;x
c_lake_muinne;Lake Muinne;Lake Muinne;Lake Muinne;;;;;;;;;;;x
c_lake_muinne_adj;Lake Muinnian;;lake muinnisch;;;;;;;;;;;x
c_lake_wyzima;Lake Wyzima;Lake Wyzima;Lake Wyzima;;;;;;;;;;;x
c_lake_wyzima_adj;Lake Wyzimian;;lake wyzimisch;;;;;;;;;;;x
c_lan_exeter;Lan Exeter;Lan Exeter;Lan Exeter;;;;;;;;;;;x
c_lan_exeter_adj;Lan Exeterian;;lan exeterisch;;;;;;;;;;;x
c_laois;Laois;Laois;Laois;;;;;;;;;;;x
c_laois_adj;Laoisian;;laoisisch;;;;;;;;;;;x
c_launfal;Launfal;Launfal;Launfal;;;;;;;;;;;x
c_launfal_adj;Launfalian;;launfalisch;;;;;;;;;;;x
c_leas_ar;Léas Ár;Léas Ár;Léas Ár;;;;;;;;;;;x
c_leas_ar_adj;Léas Árian;;léas árisch;;;;;;;;;;;x
c_leastmearc;Leastmearc;Leastmearc;Leastmearc;;;;;;;;;;;x
c_leastmearc_adj;Leastmearcian;;leastmearcisch;;;;;;;;;;;x
c_leibraden;Leibraden;Leibraden;Leibraden;;;;;;;;;;;x
c_leibraden_adj;Leibradenian;;leibradenisch;;;;;;;;;;;x
c_leipollank;Leipollank;Leipollank;Leipollank;;;;;;;;;;;x
c_leipollank_adj;Leipollankian;;leipollankisch;;;;;;;;;;;x
c_lemiez;Lemiez;Lemiez;Lemiez;;;;;;;;;;;x
c_lemiez_adj;Lemiezian;;lemiezisch;;;;;;;;;;;x
c_lersaura;Lersaura;Lersaura;Lersaura;;;;;;;;;;;x
c_lersaura_adj;Lersaurian;;lersaurisch;;;;;;;;;;;x
c_lettenhove;Lettenhove;Lettenhove;Lettenhove;;;;;;;;;;;x
c_lettenhove_adj;Lettenhovian;;lettenhovisch;;;;;;;;;;;x
c_leyda;Leyda;Leyda;Leyda;;;;;;;;;;;x
c_leyda_adj;Leydian;;leydisch;;;;;;;;;;;x
c_liburnum;Liburnum;Liburnum;Liburnum;;;;;;;;;;;x
c_liburnum_adj;Liburnumian;;liburnumisch;;;;;;;;;;;x
c_limenmutha;Limenmuþa;Limenmuþa;Limenmuþa;;;;;;;;;;;x
c_limenmutha_adj;Limenmuþian;;limenmuþisch;;;;;;;;;;;x
c_lindisse;Lindisse;Lindisse;Lindisse;;;;;;;;;;;x
c_lindisse_adj;Lindissian;;lindissisch;;;;;;;;;;;x
c_liniacum;Liniacum;Liniacum;Liniacum;;;;;;;;;;;x
c_liniacum_adj;Liniacumian;;liniacumisch;;;;;;;;;;;x
c_llane;Llane;Llane;Llane;;;;;;;;;;;x
c_llane_adj;Llanian;;llanisch;;;;;;;;;;;x
c_llanwern;Llanwern;Llanwern;Llanwern;;;;;;;;;;;x
c_llanwern_adj;Llanwernian;;llanwernisch;;;;;;;;;;;x
c_lo;Lo;Lo;Lo;;;;;;;;;;;x
c_lo_adj;Lian;;lisch;;;;;;;;;;;x
c_loc_grim;Loc Grim;Loc Grim;Loc Grim;;;;;;;;;;;x
c_loc_grim_adj;Loc Grimian;;loc grimisch;;;;;;;;;;;x
c_loc_muinne;Loc Muinne;Loc Muinne;Loc Muinne;;;;;;;;;;;x
c_loc_muinne_adj;Loc Muinnian;;loc muinnisch;;;;;;;;;;;x
c_loredo;Loredo;Loredo;Loredo;;;;;;;;;;;x
c_loredo_adj;Loredian;;loredisch;;;;;;;;;;;x
c_luel;Luel;Luel;Luel;;;;;;;;;;;x
c_luel_adj;Luelian;;luelisch;;;;;;;;;;;x
c_luton;Luton;Luton;Luton;;;;;;;;;;;x
c_luton_adj;Lutonian;;lutonisch;;;;;;;;;;;x
c_lyria;Lyria;Lyria;Lyria;;;;;;;;;;;x
c_lyria_adj;Lyrian;;lyrisch;;;;;;;;;;;x
c_lysorog;Lysorog;Lysorog;Lysorog;;;;;;;;;;;x
c_lysorog_adj;Lysorogian;;lysorogisch;;;;;;;;;;;x
c_machynlleth;Machynlleth;Machynlleth;Machynlleth;;;;;;;;;;;x
c_machynlleth_adj;Machynllethian;;machynllethisch;;;;;;;;;;;x
c_maecht;Maecht;Maecht;Maecht;;;;;;;;;;;x
c_maecht_adj;Maechtian;;maechtisch;;;;;;;;;;;x
c_maesteg;Maesteg;Maesteg;Maesteg;;;;;;;;;;;x
c_maesteg_adj;Maestegian;;maestegisch;;;;;;;;;;;x
c_malahide;Malahide;Malahide;Malahide;;;;;;;;;;;x
c_malahide_adj;Malahidian;;malahidisch;;;;;;;;;;;x
c_malhoun;Malhoun;Malhoun;Malhoun;;;;;;;;;;;x
c_malhoun_adj;Malhounian;;malhounisch;;;;;;;;;;;x
c_malleore;Malleore;Malleore;Malleore;;;;;;;;;;;x
c_malleore_adj;Malleorian;;malleorisch;;;;;;;;;;;x
c_malpaga;Malpaga;Malpaga;Malpaga;;;;;;;;;;;x
c_malpaga_adj;Malpagian;;malpagisch;;;;;;;;;;;x
c_mangup;Mangup;Mangup;Mangup;;;;;;;;;;;x
c_mangup_adj;Mangupian;;mangupisch;;;;;;;;;;;x
c_maribor;Maribor;Maribor;Maribor;;;;;;;;;;;x
c_maribor_adj;Mariborian;;mariborisch;;;;;;;;;;;x
c_marnadal;Marnadal;Marnadal;Marnadal;;;;;;;;;;;x
c_marnadal_adj;Marnadalian;;marnadalisch;;;;;;;;;;;x
c_maum;Maum;Maum;Maum;;;;;;;;;;;x
c_maum_adj;Maumian;;maumisch;;;;;;;;;;;x
c_mayena;Mayena;Mayena;Mayena;;;;;;;;;;;x
c_mayena_adj;Mayenian;;mayenisch;;;;;;;;;;;x
c_medemblik;Medemblik;Medemblik;Medemblik;;;;;;;;;;;x
c_medemblik_adj;Medemblikian;;medemblikisch;;;;;;;;;;;x
c_mercey;Mercey;Mercey;Mercey;;;;;;;;;;;x
c_mercey_adj;Merceian;;merceisch;;;;;;;;;;;x
c_metinna;Metinna;Metinna;Metinna;;;;;;;;;;;x
c_metinna_adj;Metinnian;;metinnisch;;;;;;;;;;;x
c_middle_sea;Middle Sea;Middle Sea;Middle Sea;;;;;;;;;;;x
c_middle_sea_adj;Middle Sian;;middle sisch;;;;;;;;;;;x
c_mijara;Mijara;Mijara;Mijara;;;;;;;;;;;x
c_mijara_adj;Mijarian;;mijarisch;;;;;;;;;;;x
c_mildaam;Mildaam;Mildaam;Mildaam;;;;;;;;;;;x
c_mildaam_adj;Mildaamian;;mildaamisch;;;;;;;;;;;x
c_mirt;Mirt;Mirt;Mirt;;;;;;;;;;;x
c_mirt_adj;Mirtian;;mirtisch;;;;;;;;;;;x
c_moen;Moen;Moen;Moen;;;;;;;;;;;x
c_moen_adj;Moenian;;moenisch;;;;;;;;;;;x
c_monostora;Monostora;Monostora;Monostora;;;;;;;;;;;x
c_monostora_adj;Monostorian;;monostorisch;;;;;;;;;;;x
c_mons_arx;Mons Arx;Mons Arx;Mons Arx;;;;;;;;;;;x
c_mons_arx_adj;Mons Arxian;;mons arxisch;;;;;;;;;;;x
c_montecalvo;Montecalvo;Montecalvo;Montecalvo;;;;;;;;;;;x
c_montecalvo_adj;Montecalvian;;montecalvisch;;;;;;;;;;;x
c_montholon;Montholon;Montholon;Montholon;;;;;;;;;;;x
c_montholon_adj;Montholonian;;montholonisch;;;;;;;;;;;x
c_morfa_bychan;Morfa Bychan;Morfa Bychan;Morfa Bychan;;;;;;;;;;;x
c_morfa_bychan_adj;Morfa Bychanian;;morfa bychanisch;;;;;;;;;;;x
c_mortara;Mortara;Mortara;Mortara;;;;;;;;;;;x
c_mortara_adj;Mortarian;;mortarisch;;;;;;;;;;;x
c_morteisen;Morteisen;Morteisen;Morteisen;;;;;;;;;;;x
c_morteisen_adj;Morteisenian;;morteisenisch;;;;;;;;;;;x
c_mouth_of_braa;Mouth of Braa;Mouth of Braa;Mouth of Braa;;;;;;;;;;;x
c_mouth_of_braa_adj;Mouth of Brian;;mouth of brisch;;;;;;;;;;;x
c_muredach;Muredach;Muredach;Muredach;;;;;;;;;;;x
c_muredach_adj;Muredachian;;muredachisch;;;;;;;;;;;x
c_murivel;Murivel;Murivel;Murivel;;;;;;;;;;;x
c_murivel_adj;Murivelian;;murivelisch;;;;;;;;;;;x
c_n_great_sea;N Great Sea;N Great Sea;N Great Sea;;;;;;;;;;;x
c_n_great_sea_adj;N Great Sian;;n great sisch;;;;;;;;;;;x
c_n_northern_sea;N Northern Sea;N Northern Sea;N Northern Sea;;;;;;;;;;;x
c_n_northern_sea_adj;N Northern Sian;;n northern sisch;;;;;;;;;;;x
c_naas;Naas;Naas;Naas;;;;;;;;;;;x
c_naas_adj;Naasian;;naasisch;;;;;;;;;;;x
c_nadym;Nadym;Nadym;Nadym;;;;;;;;;;;x
c_nadym_adj;Nadymian;;nadymisch;;;;;;;;;;;x
c_namestek;Namestek;Namestek;Namestek;;;;;;;;;;;x
c_namestek_adj;Namestekian;;namestekisch;;;;;;;;;;;x
c_nastrog;Nastrog;Nastrog;Nastrog;;;;;;;;;;;x
c_nastrog_adj;Nastrogian;;nastrogisch;;;;;;;;;;;x
c_nazairan_sea;Nazairan Sea;Nazairan Sea;Nazairan Sea;;;;;;;;;;;x
c_nazairan_sea_adj;Nazairan Sian;;nazairan sisch;;;;;;;;;;;x
c_nessvelt;Nessvelt;Nessvelt;Nessvelt;;;;;;;;;;;x
c_nessvelt_adj;Nessveltian;;nessveltisch;;;;;;;;;;;x
c_neunreuth;Neunreuth;Neunreuth;Neunreuth;;;;;;;;;;;x
c_neunreuth_adj;Neunreuthian;;neunreuthisch;;;;;;;;;;;x
c_nilfgaard;Nilfgaard;Nilfgaard;Nilfgaard;;;;;;;;;;;x
c_nilfgaard_adj;Nilfgaardian;;nilfgaardisch;;;;;;;;;;;x
c_nimnar_valley;Nimnar Valley;Nimnar Valley;Nimnar Valley;;;;;;;;;;;x
c_nimnar_valley_adj;Nimnar Valleian;;nimnar valleisch;;;;;;;;;;;x
c_noailles;Noailles;Noailles;Noailles;;;;;;;;;;;x
c_noailles_adj;Noaillesian;;noaillesisch;;;;;;;;;;;x
c_northern_sea;Northern Sea;Northern Sea;Northern Sea;;;;;;;;;;;x
c_northern_sea_adj;Northern Sian;;northern sisch;;;;;;;;;;;x
c_northern_wastelands;Northern Wastelands;Northern Wastelands;Northern Wastelands;;;;;;;;;;;x
c_northern_wastelands_adj;Northern Wastelandsian;;northern wastelandsisch;;;;;;;;;;;x
c_northwestern_wastelands;Northwestern Wastelands;Northwestern Wastelands;Northwestern Wastelands;;;;;;;;;;;x
c_northwestern_wastelands_adj;Northwestern Wastelandsian;;northwestern wastelandsisch;;;;;;;;;;;x
c_novigrad;Novigrad;Novigrad;Novigrad;;;;;;;;;;;x
c_novigrad_adj;Novigradian;;novigradisch;;;;;;;;;;;x
c_noviomagus;Noviomagus;Noviomagus;Noviomagus;;;;;;;;;;;x
c_noviomagus_adj;Noviomagusian;;noviomagusisch;;;;;;;;;;;x
c_oenipontum;Oenipontum;Oenipontum;Oenipontum;;;;;;;;;;;x
c_oenipontum_adj;Oenipontumian;;oenipontumisch;;;;;;;;;;;x
c_oesterlen;Oesterlen;Oesterlen;Oesterlen;;;;;;;;;;;x
c_oesterlen_adj;Oesterlenian;;oesterlenisch;;;;;;;;;;;x
c_omacus;Omacus;Omacus;Omacus;;;;;;;;;;;x
c_omacus_adj;Omacusian;;omacusisch;;;;;;;;;;;x
c_omacus_bay;Omacus Bay;Omacus Bay;Omacus Bay;;;;;;;;;;;x
c_omacus_bay_adj;Omacus Baian;;omacus baisch;;;;;;;;;;;x
c_oplyvanje;Oplyvanje;Oplyvanje;Oplyvanje;;;;;;;;;;;x
c_oplyvanje_adj;Oplyvanjian;;oplyvanjisch;;;;;;;;;;;x
c_orfalu;Orfalu;Orfalu;Orfalu;;;;;;;;;;;x
c_orfalu_adj;Orfalian;;orfalisch;;;;;;;;;;;x
c_ortagor;Ortagor;Ortagor;Ortagor;;;;;;;;;;;x
c_ortagor_adj;Ortagorian;;ortagorisch;;;;;;;;;;;x
c_oxenfurt;Oxenfurt;Oxenfurt;Oxenfurt;;;;;;;;;;;x
c_oxenfurt_adj;Oxenfurtian;;oxenfurtisch;;;;;;;;;;;x
c_pagoza;Pagoza;Pagoza;Pagoza;;;;;;;;;;;x
c_pagoza_adj;Pagozian;;pagozisch;;;;;;;;;;;x
c_peixe_de_mar;Peixe De Mar;Peixe De Mar;Peixe De Mar;;;;;;;;;;;x
c_peixe_de_mar_adj;Peixe De Marian;;peixe de marisch;;;;;;;;;;;x
c_petrelsteyn;Petrelsteyn;Petrelsteyn;Petrelsteyn;;;;;;;;;;;x
c_petrelsteyn_adj;Petrelsteynian;;petrelsteynisch;;;;;;;;;;;x
c_peyrac;Peyrac;Peyrac;Peyrac;;;;;;;;;;;x
c_peyrac_adj;Peyracian;;peyracisch;;;;;;;;;;;x
c_piana;Piana;Piana;Piana;;;;;;;;;;;x
c_piana_adj;Pianian;;pianisch;;;;;;;;;;;x
c_pochlebnik;Pochlebnik;Pochlebnik;Pochlebnik;;;;;;;;;;;x
c_pochlebnik_adj;Pochlebnikian;;pochlebnikisch;;;;;;;;;;;x
c_pomerol;Pomerol;Pomerol;Pomerol;;;;;;;;;;;x
c_pomerol_adj;Pomerolian;;pomerolisch;;;;;;;;;;;x
c_pont_vanis;Pont Vanis;Pont Vanis;Pont Vanis;;;;;;;;;;;x
c_pont_vanis_adj;Pont Vanisian;;pont vanisisch;;;;;;;;;;;x
c_pontar;Pontar;Pontar;Pontar;;;;;;;;;;;x
c_pontar_adj;Pontarian;;pontarisch;;;;;;;;;;;x
c_pontlliw;Pontlliw;Pontlliw;Pontlliw;;;;;;;;;;;x
c_pontlliw_adj;Pontlliwian;;pontlliwisch;;;;;;;;;;;x
c_port_baccala;Port Baccala;Port Baccala;Port Baccala;;;;;;;;;;;x
c_port_baccala_adj;Port Baccalian;;port baccalisch;;;;;;;;;;;x
c_posada;Posada;Posada;Posada;;;;;;;;;;;x
c_posada_adj;Posadian;;posadisch;;;;;;;;;;;x
c_povahati;Povahati;Povahati;Povahati;;;;;;;;;;;x
c_povahati_adj;Povahatian;;povahatisch;;;;;;;;;;;x
c_povissian_sea;Povissian Sea;Povissian Sea;Povissian Sea;;;;;;;;;;;x
c_povissian_sea_adj;Povissian Sian;;povissian sisch;;;;;;;;;;;x
c_quin;Quin;Quin;Quin;;;;;;;;;;;x
c_quin_adj;Quinian;;quinisch;;;;;;;;;;;x
c_radboud;Radboud;Radboud;Radboud;;;;;;;;;;;x
c_radboud_adj;Radboudian;;radboudisch;;;;;;;;;;;x
c_raedykes;Raedykes;Raedykes;Raedykes;;;;;;;;;;;x
c_raedykes_adj;Raedykesian;;raedykesisch;;;;;;;;;;;x
c_rakverelin;Rakverelin;Rakverelin;Rakverelin;;;;;;;;;;;x
c_rakverelin_adj;Rakverelinian;;rakverelinisch;;;;;;;;;;;x
c_rapolt;Rápolt;Rápolt;Rápolt;;;;;;;;;;;x
c_rapolt_adj;Rápoltian;;rápoltisch;;;;;;;;;;;x
c_rastburg;Rastburg;Rastburg;Rastburg;;;;;;;;;;;x
c_rastburg_adj;Rastburgian;;rastburgisch;;;;;;;;;;;x
c_rathkeale;Rathkeale;Rathkeale;Rathkeale;;;;;;;;;;;x
c_rathkeale_adj;Rathkealian;;rathkealisch;;;;;;;;;;;x
c_ratoath;Ratoath;Ratoath;Ratoath;;;;;;;;;;;x
c_ratoath_adj;Ratoathian;;ratoathisch;;;;;;;;;;;x
c_razwan;Razwan;Razwan;Razwan;;;;;;;;;;;x
c_razwan_adj;Razwanian;;razwanisch;;;;;;;;;;;x
c_rhys-rhun;Rhys-Rhun;Rhys-Rhun;Rhys-Rhun;;;;;;;;;;;x
c_rhys-rhun_adj;Rhys-Rhunian;;rhys-rhunisch;;;;;;;;;;;x
c_riedbrune;Riedbrune;Riedbrune;Riedbrune;;;;;;;;;;;x
c_riedbrune_adj;Riedbrunian;;riedbrunisch;;;;;;;;;;;x
c_rigomagus;Rigomagus;Rigomagus;Rigomagus;;;;;;;;;;;x
c_rigomagus_adj;Rigomagusian;;rigomagusisch;;;;;;;;;;;x
c_rinde;Rinde;Rinde;Rinde;;;;;;;;;;;x
c_rinde_adj;Rindian;;rindisch;;;;;;;;;;;x
c_rissberg;Rissberg;Rissberg;Rissberg;;;;;;;;;;;x
c_rissberg_adj;Rissbergian;;rissbergisch;;;;;;;;;;;x
c_rivia;Rivia;Rivia;Rivia;;;;;;;;;;;x
c_rivia_adj;Rivian;;rivisch;;;;;;;;;;;x
c_rocayne;Rocayne;Rocayne;Rocayne;;;;;;;;;;;x
c_rocayne_adj;Rocaynian;;rocaynisch;;;;;;;;;;;x
c_roggeveen;Roggeveen;Roggeveen;Roggeveen;;;;;;;;;;;x
c_roggeveen_adj;Roggeveenian;;roggeveenisch;;;;;;;;;;;x
c_rombas;Rombas;Rombas;Rombas;;;;;;;;;;;x
c_rombas_adj;Rombasian;;rombasisch;;;;;;;;;;;x
c_rosslare;Rosslare;Rosslare;Rosslare;;;;;;;;;;;x
c_rosslare_adj;Rosslarian;;rosslarisch;;;;;;;;;;;x
c_rozbohateti;Rozbohateti;Rozbohateti;Rozbohateti;;;;;;;;;;;x
c_rozbohateti_adj;Rozbohatetian;;rozbohatetisch;;;;;;;;;;;x
c_rozvlaha;Rozvlaha;Rozvlaha;Rozvlaha;;;;;;;;;;;x
c_rozvlaha_adj;Rozvlahian;;rozvlahisch;;;;;;;;;;;x
c_s_great_sea;S Great Sea;S Great Sea;S Great Sea;;;;;;;;;;;x
c_s_great_sea_adj;S Great Sian;;s great sisch;;;;;;;;;;;x
c_salm;Salm;Salm;Salm;;;;;;;;;;;x
c_salm_adj;Salmian;;salmisch;;;;;;;;;;;x
c_sarda;Sarda;Sarda;Sarda;;;;;;;;;;;x
c_sarda_adj;Sardian;;sardisch;;;;;;;;;;;x
c_scala;Scala;Scala;Scala;;;;;;;;;;;x
c_scala_adj;Scalian;;scalisch;;;;;;;;;;;x
c_schwemmland;Schwemmland;Schwemmland;Schwemmland;;;;;;;;;;;x
c_schwemmland_adj;Schwemmlandian;;schwemmlandisch;;;;;;;;;;;x
c_sevnica;Sevnica;Sevnica;Sevnica;;;;;;;;;;;x
c_sevnica_adj;Sevnician;;sevnicisch;;;;;;;;;;;x
c_sheldrom;Sheldrom;Sheldrom;Sheldrom;;;;;;;;;;;x
c_sheldrom_adj;Sheldromian;;sheldromisch;;;;;;;;;;;x
c_siscaea;Siscaea;Siscaea;Siscaea;;;;;;;;;;;x
c_siscaea_adj;Siscian;;siscisch;;;;;;;;;;;x
c_skelligean_sea;Skelligean Sea;Skelligean Sea;Skelligean Sea;;;;;;;;;;;x
c_skelligean_sea_adj;Skelligean Sian;;skelligean sisch;;;;;;;;;;;x
c_skordh;Skordh;Skordh;Skordh;;;;;;;;;;;x
c_skordh_adj;Skordhian;;skordhisch;;;;;;;;;;;x
c_smalengs;Smalengs;Smalengs;Smalengs;;;;;;;;;;;x
c_smalengs_adj;Smalengsian;;smalengsisch;;;;;;;;;;;x
c_snits;Snits;Snits;Snits;;;;;;;;;;;x
c_snits_adj;Snitsian;;snitsisch;;;;;;;;;;;x
c_southern_wastelands;Southern Wastelands;Southern Wastelands;Southern Wastelands;;;;;;;;;;;x
c_southern_wastelands_adj;Southern Wastelandsian;;southern wastelandsisch;;;;;;;;;;;x
c_spalla;Spalla;Spalla;Spalla;;;;;;;;;;;x
c_spalla_adj;Spallian;;spallisch;;;;;;;;;;;x
c_spikeroog;Spikeroog;Spikeroog;Spikeroog;;;;;;;;;;;x
c_spikeroog_adj;Spikeroogian;;spikeroogisch;;;;;;;;;;;x
c_sticje;Sticje;Sticje;Sticje;;;;;;;;;;;x
